,0
7-188_split_2,28
7-188_split_3,20
7-189_split_4,51
7-190_split_0,29
7-190_split_1,45
7-191_split_1,67
7-191_split_3,28
7-192_split_3,29
7-192_split_4,68
7-193_split_1,19
7-194_split_1,108
7-195_split_0,9
7-195_split_3,49
7-196_split_2,116
7-197_split_2,43
7-197_split_4,45
7-198_split_0,85
7-198_split_1,38
8-9_split_0,139
8-9_split_3,177
8-10_split_4,128
8-12_split_2,75
8-12_split_3,348
8-13_split_2,138
8-13_split_4,439
8-14_split_0,445
8-14_split_3,18
8-15_split_2,34
8-15_split_4,231
8-18_split_1,365
8-18_split_2,21
8-19_split_2,190
8-19_split_4,500
8-23_split_2,442
8-23_split_4,323
8-24_split_0,323
8-24_split_4,139
8-25_split_0,314
8-25_split_3,347
8-26_split_3,509
8-26_split_4,74
8-35_split_2,219
8-35_split_4,248
8-36_split_3,485
8-38_split_3,88
8-38_split_4,190
8-40_split_1,199
8-41_split_3,50
8-41_split_4,93
8-44_split_1,37
8-44_split_4,273
8-45_split_0,255
8-45_split_1,189
8-48_split_1,75
8-48_split_3,281
8-49_split_1,213
8-49_split_3,460
8-50_split_4,508
8-51_split_1,423
8-51_split_2,130
8-52_split_2,157
8-52_split_3,377
8-53_split_0,89
8-54_split_2,267
8-54_split_3,259
8-55_split_3,124
8-55_split_4,82
8-56_split_0,186
8-60_split_3,677
8-63_split_2,253
8-63_split_3,70
8-66_split_2,566
8-66_split_4,52
8-67_split_1,105
8-67_split_4,381
8-68_split_1,390
8-68_split_4,120
8-69_split_0,203
8-69_split_1,288
8-70_split_2,254
8-71_split_3,92
8-72_split_1,286
8-72_split_2,244
8-73_split_0,320
8-73_split_3,59
8-73_split_4,180
8-77_split_2,6
8-77_split_4,521
8-78_split_3,510
8-79_split_2,471
8-80_split_0,245
8-80_split_1,454
8-81_split_0,246
8-83_split_2,221
8-83_split_3,143
8-83_split_4,347
8-84_split_0,152
8-84_split_3,68
8-85_split_1,47
8-85_split_3,419
8-85_split_4,116
8-86_split_0,336
8-86_split_2,220
8-87_split_0,243
8-87_split_2,249
8-87_split_3,35
8-89_split_2,73
8-89_split_3,99
8-89_split_4,642
8-90_split_1,37
8-90_split_4,111
8-92_split_1,328
8-92_split_2,328
8-93_split_2,95
8-95_split_0,400
8-95_split_4,37
8-96_split_2,109
8-96_split_3,240
8-97_split_1,123
8-97_split_2,142
8-97_split_3,115
8-99_split_0,196
8-99_split_2,136
8-101_split_3,114
8-101_split_4,402
8-102_split_1,61
8-102_split_3,134
8-103_split_0,122
8-103_split_4,149
8-106_split_4,54
8-107_split_1,259
8-107_split_4,146
8-108_split_0,160
8-108_split_1,44
8-110_split_1,452
8-110_split_2,283
8-110_split_4,120
8-112_split_2,279
8-113_split_0,318
8-113_split_4,386
8-115_split_3,82
8-115_split_4,280
8-116_split_3,277
8-116_split_4,298
8-119_split_3,632
8-119_split_4,133
8-120_split_0,123
8-120_split_3,140
8-120_split_4,503
8-122_split_0,208
8-122_split_2,249
8-123_split_1,230
8-123_split_2,308
8-124_split_4,74
8-125_split_1,33
8-125_split_4,358
8-126_split_3,332
8-126_split_4,344
8-127_split_4,416
8-128_split_0,58
8-128_split_4,458
8-129_split_2,195
8-129_split_4,283
8-130_split_0,371
8-130_split_3,137
8-131_split_1,474
8-131_split_2,94
8-132_split_0,520
8-132_split_1,134
8-133_split_0,471
8-133_split_2,105
8-134_split_2,420
8-134_split_4,240
8-136_split_0,115
8-136_split_3,244
8-137_split_2,133
8-137_split_3,306
8-138_split_1,55
8-138_split_2,3
8-139_split_0,77
8-140_split_1,655
8-140_split_2,75
8-142_split_4,126
8-143_split_2,483
8-143_split_4,51
8-144_split_1,183
8-144_split_2,235
8-144_split_3,342
8-145_split_0,175
8-145_split_1,519
8-146_split_3,541
8-147_split_3,357
8-148_split_0,252
8-148_split_1,235
8-149_split_2,21
8-149_split_3,269
8-151_split_0,70
8-151_split_1,343
8-152_split_2,498
8-152_split_4,197
8-153_split_0,367
8-153_split_4,198
8-154_split_1,269
8-154_split_3,345
8-155_split_0,235
8-155_split_2,446
8-155_split_3,22
8-156_split_3,159
8-157_split_3,85
8-157_split_4,613
8-158_split_1,229
8-158_split_4,371
8-159_split_0,10
8-159_split_4,340
8-162_split_0,98
8-162_split_4,147
8-163_split_4,538
8-166_split_1,181
8-166_split_4,405
8-167_split_3,417
8-168_split_0,451
8-168_split_1,217
8-170_split_1,66
8-170_split_2,20
8-172_split_2,260
8-172_split_3,155
8-173_split_1,371
8-174_split_3,104
8-175_split_3,34
8-175_split_4,767
8-176_split_1,46
8-176_split_4,475
8-177_split_2,97
8-177_split_4,293
8-178_split_2,207
8-178_split_3,160
8-179_split_1,183
8-179_split_2,380
8-180_split_1,108
8-180_split_3,33
8-182_split_0,321
8-182_split_4,48
8-183_split_1,369
8-183_split_3,212
8-184_split_1,299
8-184_split_2,81
8-186_split_0,4082
8-186_split_1,1831
8-186_split_4,600
8-188_split_1,419
8-188_split_4,137
8-189_split_1,519
8-189_split_3,126
8-191_split_1,150
8-191_split_3,565
8-192_split_0,112
8-194_split_0,317
8-196_split_0,299
8-196_split_1,119
8-197_split_3,447
8-198_split_3,432
8-198_split_4,107
9-0_split_1,2
9-0_split_4,81
9-2_split_1,46
9-3_split_0,61
9-4_split_0,3
9-4_split_3,25
9-5_split_1,50
9-6_split_2,55
9-8_split_2,102
9-11_split_4,3
9-15_split_2,105
9-15_split_4,6
9-16_split_3,76
9-18_split_2,43
9-19_split_1,26
9-19_split_2,74
9-20_split_4,35
9-21_split_0,48
9-21_split_2,23
9-23_split_0,96
9-23_split_3,50
9-24_split_4,90
9-26_split_2,114
9-26_split_3,7
9-27_split_2,90
9-27_split_4,60
9-29_split_0,95
9-29_split_3,24
9-31_split_1,71
9-31_split_3,12
9-31_split_4,50
9-33_split_1,24
9-33_split_4,126
9-34_split_0,23
9-34_split_2,70
9-38_split_0,11
9-38_split_4,14
9-39_split_4,149
9-41_split_1,16
9-41_split_3,75
9-42_split_1,44
9-43_split_1,3
9-43_split_3,33
9-46_split_0,72
9-47_split_1,24
9-47_split_3,100
9-48_split_1,96
9-49_split_2,24
9-49_split_3,28
9-50_split_1,27
9-50_split_2,1
9-51_split_0,16
9-53_split_3,26
9-53_split_4,100
9-55_split_0,24
9-55_split_1,116
9-56_split_0,147
9-58_split_3,49
9-59_split_0,50
9-59_split_1,26
9-60_split_4,63
9-61_split_4,30
9-62_split_2,7
9-67_split_0,15
9-67_split_2,69
9-68_split_2,26
9-68_split_3,98
9-69_split_1,17
9-69_split_2,33
9-73_split_2,14
9-74_split_3,24
9-74_split_4,98
9-78_split_1,70
9-78_split_2,43
9-80_split_1,26
9-81_split_1,1
9-83_split_3,113
9-85_split_4,55
9-86_split_0,67
9-88_split_0,8
9-89_split_1,109
9-89_split_2,3
9-89_split_3,35
9-92_split_0,11
9-93_split_2,102
9-94_split_4,110
9-95_split_3,95
9-96_split_3,35
9-96_split_4,54
9-97_split_3,25
9-97_split_4,22
9-100_split_0,8
9-100_split_2,125
9-101_split_3,14
9-105_split_1,92
9-108_split_4,83
9-109_split_1,19
9-109_split_3,61
9-110_split_1,35
9-110_split_3,113
9-111_split_1,60
9-111_split_2,80
9-113_split_1,50
9-116_split_0,50
9-116_split_2,24
9-117_split_3,54
9-118_split_3,63
9-119_split_2,52
9-119_split_3,17
9-120_split_2,18
9-120_split_4,113
9-122_split_1,46
9-123_split_2,26
9-123_split_3,126
9-124_split_1,11
9-124_split_2,90
9-125_split_0,24
9-125_split_4,46
9-126_split_0,72
9-126_split_4,26
9-127_split_0,25
9-127_split_4,52
9-128_split_2,53
9-128_split_3,59
9-129_split_1,39
9-129_split_2,98
9-130_split_1,65
9-130_split_2,10
9-131_split_0,30
9-131_split_2,60
9-132_split_0,54
9-132_split_4,28
9-133_split_0,6
9-134_split_1,16
9-134_split_2,92
9-135_split_1,65
9-135_split_4,10
9-136_split_2,82
9-136_split_3,9
9-137_split_2,61
9-137_split_4,26
9-138_split_0,34
9-138_split_3,45
9-139_split_1,49
9-139_split_2,31
9-140_split_0,57
9-140_split_3,102
9-141_split_0,25
9-141_split_1,83
9-143_split_0,66
9-143_split_1,29
9-144_split_2,23
9-144_split_3,50
9-145_split_0,27
9-145_split_4,134
9-146_split_3,76
9-146_split_4,25
9-147_split_0,40
9-147_split_3,38
9-148_split_1,37
9-148_split_4,34
9-149_split_3,107
9-152_split_1,8
9-152_split_3,76
9-153_split_2,31
9-154_split_4,49
9-156_split_0,5
9-156_split_4,132
9-157_split_1,28
9-157_split_4,14
9-158_split_3,7
9-160_split_2,57
9-161_split_0,89
9-161_split_1,15
9-162_split_1,95
9-163_split_3,13
9-164_split_3,42
9-167_split_1,44
9-167_split_4,34
9-168_split_1,65
9-168_split_4,47
9-169_split_1,71
9-169_split_3,17
9-171_split_0,105
9-171_split_1,37
9-172_split_3,32
9-173_split_2,29
9-173_split_3,66
9-174_split_2,19
9-174_split_3,49
9-175_split_1,39
9-176_split_4,37
9-177_split_2,87
9-177_split_3,23
9-178_split_2,9
9-179_split_2,85
9-180_split_4,112
9-181_split_0,45
9-181_split_1,35
9-182_split_0,6
9-182_split_2,66
9-183_split_0,34
9-183_split_4,48
9-184_split_1,39
9-184_split_2,35
9-185_split_3,69
9-186_split_1,161
9-187_split_0,65
9-188_split_0,12
9-190_split_0,121
9-191_split_0,77
9-191_split_2,60
9-192_split_1,85
9-192_split_2,10
9-192_split_3,34
9-197_split_1,22
10-0_split_1,353
10-0_split_4,248
10-1_split_1,155
10-1_split_4,43
10-3_split_1,141
10-3_split_2,100
10-3_split_4,85
10-4_split_0,407
10-4_split_1,230
10-6_split_0,370
10-6_split_2,88
10-9_split_1,67
10-9_split_4,289
10-12_split_0,228
10-12_split_3,160
10-13_split_4,222
10-15_split_2,63
10-15_split_3,167
10-16_split_0,334
10-16_split_4,312
10-19_split_1,250
10-19_split_3,244
10-20_split_2,227
10-20_split_3,110
10-29_split_0,286
10-34_split_1,416
10-34_split_2,40
10-35_split_0,496
10-35_split_1,201
10-36_split_3,558
10-36_split_4,167
10-37_split_1,38
10-38_split_2,113
10-38_split_3,133
10-40_split_0,27
10-40_split_1,164
10-42_split_4,376
10-45_split_3,146
10-46_split_1,41
10-46_split_2,148
10-52_split_2,113
10-55_split_3,62
10-56_split_4,191
10-57_split_1,261
10-58_split_2,316
10-59_split_3,493
10-59_split_4,202
10-60_split_2,631
10-60_split_4,87
10-61_split_1,177
10-62_split_0,343
10-62_split_1,175
10-64_split_3,5
10-64_split_4,468
10-65_split_2,70
10-65_split_3,428
10-65_split_4,86
10-66_split_0,103
10-66_split_1,259
10-69_split_3,124
10-69_split_4,133
10-70_split_0,75
10-70_split_2,321
10-71_split_1,78
10-71_split_2,31
10-71_split_3,175
10-73_split_2,120
10-74_split_0,173
10-74_split_2,25
10-76_split_0,80
10-76_split_4,161
10-77_split_0,117
10-77_split_3,236
10-78_split_3,309
10-78_split_4,276
10-80_split_2,225
10-82_split_2,449
10-83_split_1,78
10-83_split_4,643
10-85_split_0,292
10-85_split_2,63
10-86_split_0,127
10-86_split_1,78
10-86_split_4,256
10-87_split_0,332
10-87_split_2,176
10-88_split_0,48
10-92_split_0,17
10-92_split_3,196
10-93_split_2,188
10-93_split_4,348
10-95_split_0,349
10-95_split_2,387
10-97_split_1,78
10-97_split_3,43
10-98_split_2,377
10-100_split_1,160
10-100_split_2,137
10-101_split_1,283
10-101_split_2,468
10-101_split_4,57
10-104_split_1,188
10-104_split_3,351
10-105_split_4,264
10-106_split_0,832
10-106_split_2,14
10-108_split_1,170
10-108_split_4,326
10-109_split_3,94
10-109_split_4,54
10-110_split_1,330
10-110_split_4,42
10-111_split_0,294
10-111_split_3,270
10-112_split_0,362
10-112_split_1,143
10-112_split_3,257
10-113_split_1,581
10-113_split_2,120
10-114_split_1,77
10-114_split_4,238
10-116_split_4,197
10-120_split_3,285
10-121_split_0,191
10-121_split_4,368
10-122_split_1,113
10-122_split_2,100
10-123_split_1,427
10-124_split_2,283
10-125_split_1,232
10-125_split_3,89
10-125_split_4,90
10-128_split_1,52
10-128_split_4,208
10-129_split_0,34
10-129_split_4,659
10-132_split_0,340
10-132_split_2,271
10-133_split_1,331
10-133_split_3,23
10-134_split_0,177
10-134_split_1,157
10-135_split_0,11
10-135_split_2,88
10-135_split_3,177
10-135_split_4,584
10-136_split_1,52
10-136_split_4,340
10-137_split_0,310
10-138_split_3,29
10-138_split_4,441
10-139_split_0,72
10-139_split_3,218
10-140_split_2,371
10-140_split_4,295
10-141_split_4,161
10-142_split_0,216
10-142_split_2,380
10-143_split_2,201
10-143_split_3,363
10-143_split_4,244
10-144_split_0,267
10-144_split_2,261
10-145_split_0,98
10-145_split_1,143
10-145_split_2,480
10-146_split_2,202
10-146_split_4,154
10-147_split_0,100
10-147_split_1,225
10-148_split_0,345
10-148_split_2,349
10-150_split_0,241
10-150_split_2,377
10-153_split_0,42
10-153_split_2,188
10-154_split_0,149
10-155_split_0,388
10-157_split_0,457
10-157_split_4,54
10-158_split_2,509
10-158_split_3,161
10-159_split_3,384
10-160_split_0,44
10-160_split_2,285
10-160_split_4,298
10-161_split_3,111
10-161_split_4,471
10-163_split_3,139
10-163_split_4,282
10-164_split_2,309
10-164_split_4,95
10-165_split_0,189
10-165_split_3,177
10-166_split_0,201
10-166_split_4,348
10-167_split_2,446
10-167_split_3,116
10-168_split_0,386
10-168_split_4,153
10-169_split_0,306
10-169_split_3,170
10-169_split_4,103
10-170_split_1,80
10-170_split_2,125
10-172_split_1,474
10-172_split_3,96
10-173_split_2,393
10-173_split_4,199
10-174_split_2,375
10-174_split_3,202
10-175_split_1,135
10-175_split_3,203
10-176_split_0,210
10-176_split_3,328
10-177_split_2,274
10-177_split_4,194
10-179_split_0,242
10-179_split_2,110
10-179_split_3,91
10-180_split_0,56
10-180_split_1,293
10-181_split_1,430
10-181_split_2,42
10-181_split_4,95
10-182_split_2,130
10-182_split_4,512
10-185_split_3,63
10-185_split_4,36
10-186_split_2,192
10-186_split_3,28
10-187_split_0,94
10-187_split_4,644
10-189_split_0,114
10-189_split_2,240
10-190_split_0,422
10-191_split_2,138
10-191_split_3,171
10-193_split_2,37
10-193_split_4,366
10-194_split_0,141
10-194_split_4,176
10-196_split_3,91
10-196_split_4,624
10-197_split_3,14
10-197_split_4,260
10-198_split_1,326
10-199_split_2,98
10-199_split_3,238
11-0_split_4,21
11-1_split_3,12
11-1_split_4,58
11-2_split_3,39
11-2_split_4,108
11-3_split_1,92
11-7_split_0,84
11-7_split_4,26
11-8_split_0,112
11-10_split_0,31
11-10_split_2,39
11-10_split_4,67
11-11_split_0,89
11-11_split_4,26
11-12_split_2,64
11-14_split_0,3
11-14_split_4,10
11-17_split_0,38
11-17_split_1,27
11-17_split_3,11
11-18_split_0,87
11-18_split_2,39
11-19_split_2,6
11-19_split_4,76
11-20_split_1,25
11-20_split_4,126
11-21_split_0,111
11-21_split_2,1
11-22_split_0,23
11-22_split_4,26
11-23_split_2,63
11-24_split_3,31
11-25_split_1,51
11-25_split_2,24
11-26_split_2,40
11-26_split_4,62
11-32_split_0,65
11-32_split_2,29
11-35_split_0,28
11-35_split_3,2
11-37_split_0,55
11-37_split_2,95
11-38_split_0,97
11-40_split_0,55
11-40_split_1,11
11-41_split_1,98
11-42_split_2,61
11-42_split_4,31
11-45_split_2,85
11-50_split_1,23
11-50_split_3,9
11-52_split_2,54
11-53_split_2,149
11-53_split_4,5
11-54_split_0,1
11-54_split_2,116
11-56_split_2,65
11-56_split_3,27
11-60_split_2,124
11-61_split_4,123
11-62_split_2,13
11-64_split_2,72
11-66_split_0,126
11-66_split_1,26
11-67_split_4,13
11-69_split_0,143
11-70_split_4,15
11-71_split_0,30
11-71_split_4,39
11-72_split_3,80
11-74_split_1,10
11-74_split_4,41
11-75_split_1,31
11-76_split_3,95
11-76_split_4,40
11-78_split_1,34
11-78_split_4,94
11-79_split_2,25
11-79_split_4,45
11-81_split_0,125
11-82_split_0,11
11-82_split_3,99
11-84_split_2,27
11-84_split_3,37
11-86_split_2,71
11-89_split_1,28
11-89_split_2,127
11-90_split_1,52
11-92_split_0,30
11-92_split_4,7
11-93_split_4,94
11-95_split_0,7
11-96_split_4,56
11-98_split_4,62
11-103_split_4,36
11-104_split_2,95
11-105_split_1,138
11-106_split_1,87
11-106_split_3,11
11-108_split_2,14
11-108_split_4,18
11-111_split_3,69
11-112_split_1,143
11-112_split_4,9
11-115_split_2,88
11-115_split_3,39
11-118_split_0,101
11-118_split_2,48
11-119_split_0,26
11-119_split_3,50
11-120_split_0,130
11-121_split_0,10
11-121_split_3,91
11-122_split_2,35
11-123_split_3,69
11-124_split_0,82
11-125_split_2,111
11-126_split_0,5
11-126_split_4,154
11-128_split_2,103
11-128_split_4,27
11-129_split_0,14
11-130_split_1,152
11-130_split_2,7
11-131_split_2,76
11-132_split_1,81
11-133_split_3,26
11-134_split_0,22
11-134_split_1,15
11-137_split_0,31
11-138_split_0,124
11-138_split_3,27
11-139_split_0,50
11-139_split_4,95
11-140_split_0,27
11-140_split_1,26
11-140_split_4,77
11-141_split_2,75
11-141_split_4,39
11-144_split_1,117
11-149_split_2,12
11-149_split_3,72
11-150_split_3,111
11-150_split_4,22
11-151_split_1,26
11-151_split_4,39
11-152_split_0,66
11-152_split_4,14
11-153_split_1,5
11-153_split_3,1
11-154_split_1,74
11-155_split_0,30
11-155_split_3,129
11-156_split_3,63
11-158_split_1,71
11-158_split_2,25
11-159_split_0,83
11-160_split_1,67
11-162_split_0,56
11-163_split_0,26
11-163_split_1,72
11-164_split_3,67
11-166_split_1,53
11-166_split_4,75
11-167_split_3,2
11-167_split_4,3
11-169_split_0,12
11-169_split_2,102
11-170_split_0,87
11-170_split_1,7
11-170_split_2,4
11-171_split_4,22
11-172_split_0,16
11-172_split_2,104
11-173_split_3,55
11-174_split_1,28
11-174_split_4,115
11-175_split_2,105
11-176_split_1,109
11-178_split_1,67
11-180_split_0,31
11-181_split_1,100
11-182_split_1,20
11-183_split_2,94
11-185_split_1,19
11-185_split_3,87
11-186_split_2,51
11-187_split_2,36
11-187_split_4,39
11-188_split_2,30
11-188_split_4,50
11-191_split_1,47
11-192_split_4,107
11-193_split_1,49
11-194_split_0,101
11-194_split_2,19
11-195_split_0,29
11-195_split_3,121
11-196_split_4,66
11-197_split_0,73
12-5_split_1,171
12-9_split_1,499
12-9_split_4,264
12-12_split_0,267
12-12_split_1,78
12-13_split_3,803
12-13_split_4,339
12-15_split_0,194
12-18_split_3,312
12-18_split_4,642
12-20_split_1,797
12-20_split_4,101
12-21_split_1,688
12-21_split_2,143
12-24_split_0,37
12-24_split_3,693
12-28_split_3,482
12-30_split_4,135
12-36_split_0,653
12-38_split_3,528
12-38_split_4,111
12-44_split_0,469
12-44_split_3,205
12-44_split_4,490
12-48_split_4,230
12-49_split_4,439
12-50_split_3,65
12-50_split_4,770
12-53_split_1,1007
12-53_split_3,240
12-58_split_0,73
12-58_split_1,410
12-58_split_4,651
12-59_split_4,317
12-61_split_2,201
12-61_split_4,326
12-67_split_0,100
12-67_split_2,690
12-67_split_3,748
12-68_split_0,270
12-68_split_3,716
12-69_split_1,97
12-70_split_0,340
12-70_split_3,439
12-72_split_0,754
12-73_split_1,333
12-73_split_4,625
12-75_split_3,855
12-75_split_4,102
12-77_split_0,949
12-77_split_2,236
12-82_split_3,477
12-82_split_4,416
12-83_split_4,664
12-84_split_0,386
12-85_split_2,421
12-85_split_3,28
12-92_split_0,192
12-92_split_2,36
12-92_split_3,258
12-93_split_1,175
12-93_split_4,649
12-97_split_1,1063
12-97_split_2,401
12-99_split_0,328
12-101_split_2,906
12-101_split_4,96
12-104_split_1,634
12-104_split_2,161
12-106_split_1,743
12-106_split_4,275
12-110_split_0,189
12-110_split_1,208
12-115_split_1,120
12-115_split_4,1192
12-116_split_1,584
12-116_split_3,46
12-117_split_1,324
12-117_split_3,462
12-117_split_4,452
12-119_split_0,477
12-119_split_1,158
12-122_split_3,171
12-123_split_0,270
12-126_split_0,28
12-126_split_1,1147
12-126_split_4,284
12-128_split_4,411
12-131_split_0,527
12-131_split_1,751
12-133_split_0,130
12-133_split_4,373
12-134_split_1,244
12-134_split_3,475
12-137_split_1,763
12-137_split_3,28
12-138_split_0,20
12-138_split_3,1307
12-141_split_0,145
12-141_split_3,748
12-145_split_1,447
12-145_split_4,586
12-147_split_2,241
12-148_split_2,1034
12-150_split_1,247
12-152_split_1,199
12-152_split_3,623
12-154_split_0,58
12-154_split_4,175
12-158_split_2,631
12-158_split_3,353
12-160_split_0,804
12-160_split_3,282
12-161_split_0,981
12-163_split_2,151
12-163_split_4,580
12-165_split_0,385
12-165_split_3,293
12-166_split_0,125
12-166_split_3,120
12-166_split_4,1110
12-167_split_0,196
12-167_split_1,199
12-171_split_0,738
12-172_split_0,323
12-172_split_1,361
12-173_split_0,581
12-173_split_1,186
12-174_split_1,333
12-174_split_2,585
12-175_split_0,62
12-175_split_4,280
12-176_split_0,240
12-176_split_3,253
12-177_split_3,358
12-177_split_4,251
12-179_split_1,276
12-180_split_1,119
12-180_split_3,1247
12-181_split_2,352
12-181_split_4,212
12-185_split_0,264
12-185_split_3,400
12-186_split_0,346
12-186_split_4,267
12-187_split_1,525
12-188_split_0,241
12-188_split_3,131
12-189_split_2,127
12-189_split_3,37
12-189_split_4,40
12-190_split_0,633
12-190_split_3,20
12-192_split_0,430
12-192_split_4,647
12-195_split_0,569
12-195_split_1,485
12-196_split_0,139
12-196_split_4,802
12-197_split_0,219
12-197_split_2,112
12-197_split_3,661
12-198_split_1,71
12-198_split_2,610
13-2_split_0,1061
13-2_split_1,163
13-4_split_0,202
13-4_split_1,97
13-10_split_0,1088
13-10_split_1,376
13-11_split_0,1085
13-11_split_1,39
13-12_split_0,843
13-12_split_1,499
13-12_split_3,400
13-13_split_1,717
13-13_split_2,364
13-21_split_0,165
13-21_split_3,946
13-22_split_0,745
13-22_split_2,337
13-22_split_4,113
13-26_split_0,1028
13-26_split_2,462
13-27_split_3,657
13-27_split_4,200
13-30_split_0,482
13-31_split_3,412
13-31_split_4,415
13-33_split_3,228
13-35_split_2,518
13-36_split_0,233
13-40_split_2,363
13-40_split_3,64
13-43_split_1,70
13-43_split_3,334
13-45_split_0,366
13-45_split_2,655
13-46_split_1,666
13-46_split_2,111
13-49_split_2,329
13-49_split_4,454
13-51_split_1,405
13-51_split_3,139
13-52_split_1,1009
13-52_split_3,277
13-54_split_3,269
13-58_split_2,769
13-59_split_0,1073
13-59_split_2,618
13-61_split_1,755
13-61_split_3,1255
13-61_split_4,11
13-63_split_0,514
13-63_split_4,474
13-64_split_0,1086
13-64_split_1,99
13-65_split_1,177
13-65_split_3,705
13-66_split_1,114
13-66_split_4,377
13-68_split_1,350
13-68_split_4,158
13-69_split_1,925
13-69_split_3,36
13-72_split_0,235
13-72_split_4,258
13-74_split_4,957
13-75_split_2,386
13-75_split_4,768
13-76_split_1,965
13-76_split_4,417
13-80_split_1,655
13-81_split_1,291
13-81_split_4,520
13-82_split_1,704
13-84_split_1,394
13-84_split_2,152
13-84_split_3,841
13-84_split_4,467
13-85_split_0,35
13-85_split_4,672
13-86_split_2,635
13-87_split_0,110
13-87_split_3,1271
13-88_split_0,50
13-88_split_3,602
13-89_split_4,347
13-90_split_0,395
13-90_split_2,811
13-93_split_0,381
13-93_split_2,980
13-94_split_4,570
13-95_split_1,356
13-95_split_4,669
13-96_split_4,974
13-97_split_3,1090
13-98_split_2,607
13-99_split_1,288
13-99_split_4,769
13-101_split_0,1075
13-101_split_3,256
13-104_split_0,19
13-104_split_2,129
13-105_split_1,194
13-105_split_2,853
13-107_split_3,155
13-107_split_4,379
